minutes,name,location
08:33,Bradley Lopez,dairy
08:33,April Figueroa,checkout
08:33,Deborah Ortiz,dairy
08:33,Jennifer Armstrong,drinks
08:33,Christian Gonzalez,dairy
08:33,Joseph Cole,fruit
08:33,Tanya Becker,fruit
08:33,Heather White,spices
08:33,Charles Brown,spices
08:33,John Guzman,entrance
08:33,Michael Williams,entrance
08:34,Melissa Merritt,dairy
08:34,Cynthia Hall,drinks
08:34,Kimberly Hall,spices
08:34,Bradley Lopez,dairy
08:34,Deborah Ortiz,fruit
08:34,Jennifer Armstrong,drinks
08:34,Christian Gonzalez,dairy
08:34,Joseph Cole,fruit
08:34,Tanya Becker,fruit
08:34,Heather White,spices
08:34,Charles Brown,checkout
08:34,John Guzman,fruit
08:34,Michael Williams,fruit
08:34,Carl Long,entrance
08:34,Denise Bass,entrance
08:35,Melissa Merritt,checkout
08:35,Cynthia Hall,drinks
08:35,Kimberly Hall,spices
08:35,Bradley Lopez,dairy
08:35,Deborah Ortiz,fruit
08:35,Jennifer Armstrong,drinks
08:35,Christian Gonzalez,dairy
08:35,Joseph Cole,fruit
08:35,Tanya Becker,fruit
08:35,Heather White,checkout
08:35,John Guzman,fruit
08:35,Michael Williams,fruit
08:35,Carl Long,dairy
08:35,Denise Bass,fruit
08:35,Elizabeth House,entrance
08:36,Cynthia Hall,drinks
08:36,Kimberly Hall,checkout
08:36,Bradley Lopez,spices
08:36,Deborah Ortiz,fruit
08:36,Jennifer Armstrong,drinks
08:36,Christian Gonzalez,dairy
08:36,Joseph Cole,checkout
08:36,Tanya Becker,fruit
08:36,John Guzman,checkout
08:36,Michael Williams,fruit
08:36,Carl Long,dairy
08:36,Denise Bass,fruit
08:36,Elizabeth House,fruit
08:37,Cynthia Hall,drinks
08:37,Bradley Lopez,spices
08:37,Deborah Ortiz,fruit
08:37,Jennifer Armstrong,drinks
08:37,Christian Gonzalez,dairy
08:37,Tanya Becker,fruit
08:37,Michael Williams,fruit
08:37,Carl Long,checkout
08:37,Denise Bass,fruit
08:37,Elizabeth House,checkout
08:38,Cynthia Hall,drinks
08:38,Bradley Lopez,fruit
08:38,Deborah Ortiz,fruit
08:38,Jennifer Armstrong,drinks
08:38,Christian Gonzalez,spices
08:38,Tanya Becker,fruit
08:38,Michael Williams,dairy
08:38,Denise Bass,dairy
08:39,Cynthia Hall,fruit
08:39,Bradley Lopez,fruit
08:39,Deborah Ortiz,checkout
08:39,Jennifer Armstrong,spices
08:39,Christian Gonzalez,spices
08:39,Tanya Becker,fruit
08:39,Michael Williams,dairy
08:39,Denise Bass,fruit
08:39,Brittany Barron,entrance
08:40,Cynthia Hall,checkout
08:40,Bradley Lopez,fruit
08:40,Jennifer Armstrong,spices
08:40,Christian Gonzalez,drinks
08:40,Tanya Becker,fruit
08:40,Michael Williams,fruit
08:40,Denise Bass,fruit
08:40,Brittany Barron,drinks
08:41,Bradley Lopez,checkout
08:41,Jennifer Armstrong,spices
08:41,Christian Gonzalez,checkout
08:41,Tanya Becker,fruit
08:41,Michael Williams,fruit
08:41,Denise Bass,spices
08:41,Brittany Barron,checkout
08:42,Jennifer Armstrong,fruit
08:42,Tanya Becker,fruit
08:42,Michael Williams,checkout
08:42,Denise Bass,dairy
08:42,Sonia Simon,entrance
08:42,Richard Wallace,entrance
08:43,Jennifer Armstrong,fruit
08:43,Tanya Becker,checkout
08:43,Denise Bass,checkout
08:43,Sonia Simon,dairy
08:43,Richard Wallace,fruit
08:44,Jennifer Armstrong,fruit
08:44,Sonia Simon,dairy
08:44,Richard Wallace,fruit
08:44,Jeremy Orr,entrance
08:45,Jennifer Armstrong,fruit
08:45,Sonia Simon,dairy
08:45,Richard Wallace,fruit
08:45,Jeremy Orr,fruit
08:45,Tina Cox,entrance
08:46,Jennifer Armstrong,checkout
08:46,Sonia Simon,dairy
08:46,Richard Wallace,fruit
08:46,Jeremy Orr,fruit
08:46,Tina Cox,drinks
08:46,Gerald Harrison,entrance
08:46,Bryce Jones,entrance
08:47,Sonia Simon,drinks
08:47,Richard Wallace,checkout
08:47,Jeremy Orr,checkout
08:47,Tina Cox,drinks
08:47,Gerald Harrison,spices
08:47,Bryce Jones,fruit
08:47,Christopher Stevens,entrance
08:48,Sonia Simon,fruit
08:48,Tina Cox,spices
08:48,Gerald Harrison,drinks
08:48,Bryce Jones,checkout
08:48,Christopher Stevens,fruit
08:48,Elizabeth Scott,entrance
08:48,Amanda Collins,entrance
08:49,Sonia Simon,fruit
08:49,Tina Cox,spices
08:49,Gerald Harrison,fruit
08:49,Christopher Stevens,fruit
08:49,Elizabeth Scott,drinks
08:49,Amanda Collins,drinks
08:50,Sonia Simon,fruit
08:50,Tina Cox,spices
08:50,Gerald Harrison,checkout
08:50,Christopher Stevens,fruit
08:50,Elizabeth Scott,drinks
08:50,Amanda Collins,drinks
08:50,Christopher Mitchell,entrance
08:51,Sonia Simon,fruit
08:51,Tina Cox,checkout
08:51,Christopher Stevens,fruit
08:51,Elizabeth Scott,drinks
08:51,Amanda Collins,drinks
08:51,Christopher Mitchell,fruit
08:52,Sonia Simon,dairy
08:52,Christopher Stevens,fruit
08:52,Elizabeth Scott,drinks
08:52,Amanda Collins,drinks
08:52,Christopher Mitchell,checkout
08:53,Sonia Simon,dairy
08:53,Christopher Stevens,fruit
08:53,Elizabeth Scott,drinks
08:53,Amanda Collins,drinks
08:54,Sonia Simon,drinks
08:54,Christopher Stevens,dairy
08:54,Elizabeth Scott,spices
08:54,Amanda Collins,checkout
08:55,Sonia Simon,drinks
08:55,Christopher Stevens,drinks
08:55,Elizabeth Scott,spices
08:55,Nicole Potter,entrance
08:56,Sonia Simon,drinks
08:56,Christopher Stevens,drinks
08:56,Elizabeth Scott,checkout
08:56,Nicole Potter,dairy
08:57,Sonia Simon,drinks
08:57,Christopher Stevens,drinks
08:57,Nicole Potter,drinks
08:57,Jeremy Simpson,entrance
08:58,Sonia Simon,drinks
08:58,Christopher Stevens,drinks
08:58,Nicole Potter,checkout
08:58,Jeremy Simpson,spices
08:58,Nicole Young,entrance
08:58,Willie Robinson,entrance
08:59,Sonia Simon,checkout
08:59,Christopher Stevens,drinks
08:59,Jeremy Simpson,dairy
08:59,Nicole Young,spices
08:59,Willie Robinson,drinks
09:00,Christopher Stevens,checkout
09:00,Jeremy Simpson,dairy
09:00,Nicole Young,dairy
09:00,Willie Robinson,drinks
09:00,Mario Ellison,entrance
09:00,Jeffrey Greene,entrance
09:01,Jeremy Simpson,dairy
09:01,Nicole Young,dairy
09:01,Willie Robinson,fruit
09:01,Mario Ellison,drinks
09:01,Jeffrey Greene,drinks
09:01,Amanda Burgess,entrance
09:01,Michelle Simon,entrance
09:02,Jeremy Simpson,drinks
09:02,Nicole Young,dairy
09:02,Willie Robinson,fruit
09:02,Mario Ellison,drinks
09:02,Jeffrey Greene,spices
09:02,Amanda Burgess,fruit
09:02,Michelle Simon,drinks
09:03,Jeremy Simpson,drinks
09:03,Nicole Young,dairy
09:03,Willie Robinson,fruit
09:03,Mario Ellison,fruit
09:03,Jeffrey Greene,dairy
09:03,Amanda Burgess,checkout
09:03,Michelle Simon,drinks
09:03,John Jones,entrance
09:03,Kristen Rogers,entrance
09:04,Jeremy Simpson,spices
09:04,Nicole Young,dairy
09:04,Willie Robinson,fruit
09:04,Mario Ellison,fruit
09:04,Jeffrey Greene,dairy
09:04,Michelle Simon,drinks
09:04,John Jones,dairy
09:04,Kristen Rogers,spices
09:05,Jeremy Simpson,drinks
09:05,Nicole Young,checkout
09:05,Willie Robinson,fruit
09:05,Mario Ellison,fruit
09:05,Jeffrey Greene,dairy
09:05,Michelle Simon,drinks
09:05,John Jones,dairy
09:05,Kristen Rogers,spices
09:05,Adam Dennis,entrance
09:06,Jeremy Simpson,spices
09:06,Willie Robinson,drinks
09:06,Mario Ellison,checkout
09:06,Jeffrey Greene,dairy
09:06,Michelle Simon,drinks
09:06,John Jones,dairy
09:06,Kristen Rogers,spices
09:06,Adam Dennis,fruit
09:06,Daniel Simpson,entrance
09:07,Jeremy Simpson,checkout
09:07,Willie Robinson,drinks
09:07,Jeffrey Greene,dairy
09:07,Michelle Simon,drinks
09:07,John Jones,dairy
09:07,Kristen Rogers,drinks
09:07,Adam Dennis,drinks
09:07,Daniel Simpson,dairy
09:07,Stacey Mcgrath,entrance
09:07,Michelle Rosales,entrance
09:08,Willie Robinson,checkout
09:08,Jeffrey Greene,dairy
09:08,Michelle Simon,checkout
09:08,John Jones,dairy
09:08,Kristen Rogers,drinks
09:08,Adam Dennis,spices
09:08,Daniel Simpson,dairy
09:08,Stacey Mcgrath,fruit
09:08,Michelle Rosales,fruit
09:08,Amy Montoya,entrance
09:09,Jeffrey Greene,dairy
09:09,John Jones,dairy
09:09,Kristen Rogers,drinks
09:09,Adam Dennis,checkout
09:09,Daniel Simpson,drinks
09:09,Stacey Mcgrath,checkout
09:09,Michelle Rosales,fruit
09:09,Amy Montoya,dairy
09:10,Jeffrey Greene,dairy
09:10,John Jones,dairy
09:10,Kristen Rogers,drinks
09:10,Daniel Simpson,spices
09:10,Michelle Rosales,fruit
09:10,Amy Montoya,drinks
09:11,Jeffrey Greene,dairy
09:11,John Jones,dairy
09:11,Kristen Rogers,drinks
09:11,Daniel Simpson,checkout
09:11,Michelle Rosales,fruit
09:11,Amy Montoya,drinks
09:11,Marco Sanchez,entrance
09:11,Melissa Hernandez,entrance
09:12,Jeffrey Greene,drinks
09:12,John Jones,dairy
09:12,Kristen Rogers,drinks
09:12,Michelle Rosales,fruit
09:12,Amy Montoya,drinks
09:12,Marco Sanchez,drinks
09:12,Melissa Hernandez,fruit
09:12,Brent Edwards,entrance
09:13,Jeffrey Greene,checkout
09:13,John Jones,dairy
09:13,Kristen Rogers,drinks
09:13,Michelle Rosales,dairy
09:13,Amy Montoya,drinks
09:13,Marco Sanchez,drinks
09:13,Melissa Hernandez,fruit
09:13,Brent Edwards,fruit
09:13,Vincent Taylor,entrance
09:13,Leslie Hurst,entrance
09:14,John Jones,drinks
09:14,Kristen Rogers,drinks
09:14,Michelle Rosales,dairy
09:14,Amy Montoya,drinks
09:14,Marco Sanchez,checkout
09:14,Melissa Hernandez,fruit
09:14,Brent Edwards,fruit
09:14,Vincent Taylor,dairy
09:14,Leslie Hurst,dairy
09:14,Nicole Clark,entrance
09:15,John Jones,drinks
09:15,Kristen Rogers,fruit
09:15,Michelle Rosales,dairy
09:15,Amy Montoya,drinks
09:15,Melissa Hernandez,fruit
09:15,Brent Edwards,fruit
09:15,Vincent Taylor,drinks
09:15,Leslie Hurst,spices
09:15,Nicole Clark,fruit
09:15,Christopher Bowen,entrance
09:15,Michelle Sullivan,entrance
09:16,John Jones,drinks
09:16,Kristen Rogers,checkout
09:16,Michelle Rosales,dairy
09:16,Amy Montoya,drinks
09:16,Melissa Hernandez,fruit
09:16,Brent Edwards,drinks
09:16,Vincent Taylor,drinks
09:16,Leslie Hurst,spices
09:16,Nicole Clark,drinks
09:16,Christopher Bowen,dairy
09:16,Michelle Sullivan,fruit
09:16,Melinda James,entrance
09:17,John Jones,checkout
09:17,Michelle Rosales,dairy
09:17,Amy Montoya,drinks
09:17,Melissa Hernandez,fruit
09:17,Brent Edwards,drinks
09:17,Vincent Taylor,drinks
09:17,Leslie Hurst,spices
09:17,Nicole Clark,checkout
09:17,Christopher Bowen,dairy
09:17,Michelle Sullivan,fruit
09:17,Melinda James,fruit
09:17,Alex Parker,entrance
09:17,Jackie Stone,entrance
09:18,Michelle Rosales,spices
09:18,Amy Montoya,checkout
09:18,Melissa Hernandez,fruit
09:18,Brent Edwards,fruit
09:18,Vincent Taylor,checkout
09:18,Leslie Hurst,spices
09:18,Christopher Bowen,dairy
09:18,Michelle Sullivan,dairy
09:18,Melinda James,fruit
09:18,Alex Parker,drinks
09:18,Jackie Stone,drinks
09:18,Stacy Pace,entrance
09:19,Michelle Rosales,checkout
09:19,Melissa Hernandez,fruit
09:19,Brent Edwards,checkout
09:19,Leslie Hurst,spices
09:19,Christopher Bowen,drinks
09:19,Michelle Sullivan,dairy
09:19,Melinda James,fruit
09:19,Alex Parker,drinks
09:19,Jackie Stone,checkout
09:19,Stacy Pace,fruit
09:19,Regina Rodriguez,entrance
09:20,Melissa Hernandez,drinks
09:20,Leslie Hurst,drinks
09:20,Christopher Bowen,drinks
09:20,Michelle Sullivan,dairy
09:20,Melinda James,checkout
09:20,Alex Parker,fruit
09:20,Stacy Pace,fruit
09:20,Regina Rodriguez,dairy
09:20,Nicholas Owens,entrance
09:21,Melissa Hernandez,drinks
09:21,Leslie Hurst,checkout
09:21,Christopher Bowen,drinks
09:21,Michelle Sullivan,drinks
09:21,Alex Parker,fruit
09:21,Stacy Pace,fruit
09:21,Regina Rodriguez,fruit
09:21,Nicholas Owens,spices
09:21,Bruce Perry,entrance
09:22,Melissa Hernandez,drinks
09:22,Christopher Bowen,drinks
09:22,Michelle Sullivan,fruit
09:22,Alex Parker,dairy
09:22,Stacy Pace,fruit
09:22,Regina Rodriguez,fruit
09:22,Nicholas Owens,spices
09:22,Bruce Perry,drinks
09:22,Maria Glenn,entrance
09:22,Diana Hill,entrance
09:23,Melissa Hernandez,fruit
09:23,Christopher Bowen,drinks
09:23,Michelle Sullivan,fruit
09:23,Alex Parker,dairy
09:23,Stacy Pace,fruit
09:23,Regina Rodriguez,fruit
09:23,Nicholas Owens,drinks
09:23,Bruce Perry,drinks
09:23,Maria Glenn,spices
09:23,Diana Hill,fruit
09:24,Melissa Hernandez,fruit
09:24,Christopher Bowen,checkout
09:24,Michelle Sullivan,fruit
09:24,Alex Parker,checkout
09:24,Stacy Pace,dairy
09:24,Regina Rodriguez,fruit
09:24,Nicholas Owens,drinks
09:24,Bruce Perry,drinks
09:24,Maria Glenn,spices
09:24,Diana Hill,fruit
09:24,Michael Hooper,entrance
09:24,Shannon Perez,entrance
09:25,Melissa Hernandez,fruit
09:25,Michelle Sullivan,spices
09:25,Stacy Pace,dairy
09:25,Regina Rodriguez,fruit
09:25,Nicholas Owens,drinks
09:25,Bruce Perry,drinks
09:25,Maria Glenn,spices
09:25,Diana Hill,fruit
09:25,Michael Hooper,drinks
09:25,Shannon Perez,fruit
09:25,Lindsey Mitchell,entrance
09:26,Melissa Hernandez,fruit
09:26,Michelle Sullivan,fruit
09:26,Stacy Pace,drinks
09:26,Regina Rodriguez,spices
09:26,Nicholas Owens,checkout
09:26,Bruce Perry,checkout
09:26,Maria Glenn,spices
09:26,Diana Hill,fruit
09:26,Michael Hooper,spices
09:26,Shannon Perez,fruit
09:26,Lindsey Mitchell,spices
09:26,Margaret Cunningham,entrance
09:26,Paige Jones,entrance
09:27,Melissa Hernandez,spices
09:27,Michelle Sullivan,fruit
09:27,Stacy Pace,drinks
09:27,Regina Rodriguez,dairy
09:27,Maria Glenn,dairy
09:27,Diana Hill,fruit
09:27,Michael Hooper,dairy
09:27,Shannon Perez,fruit
09:27,Lindsey Mitchell,checkout
09:27,Margaret Cunningham,dairy
09:27,Paige Jones,dairy
09:27,Sergio Atkins,entrance
09:27,Kenneth Cisneros,entrance
09:28,Melissa Hernandez,checkout
09:28,Michelle Sullivan,checkout
09:28,Stacy Pace,checkout
09:28,Regina Rodriguez,dairy
09:28,Maria Glenn,dairy
09:28,Diana Hill,drinks
09:28,Michael Hooper,dairy
09:28,Shannon Perez,checkout
09:28,Margaret Cunningham,checkout
09:28,Paige Jones,dairy
09:28,Sergio Atkins,fruit
09:28,Kenneth Cisneros,dairy
09:29,Regina Rodriguez,checkout
09:29,Maria Glenn,fruit
09:29,Diana Hill,drinks
09:29,Michael Hooper,dairy
09:29,Paige Jones,dairy
09:29,Sergio Atkins,fruit
09:29,Kenneth Cisneros,dairy
09:29,Deborah Hogan,entrance
09:30,Maria Glenn,checkout
09:30,Diana Hill,drinks
09:30,Michael Hooper,dairy
09:30,Paige Jones,checkout
09:30,Sergio Atkins,drinks
09:30,Kenneth Cisneros,dairy
09:30,Deborah Hogan,spices
09:30,Mrs. Jennifer Pena,entrance
09:30,Anthony Cohen,entrance
09:31,Diana Hill,drinks
09:31,Michael Hooper,dairy
09:31,Sergio Atkins,drinks
09:31,Kenneth Cisneros,drinks
09:31,Deborah Hogan,spices
09:31,Mrs. Jennifer Pena,fruit
09:31,Anthony Cohen,dairy
09:32,Diana Hill,drinks
09:32,Michael Hooper,dairy
09:32,Sergio Atkins,checkout
09:32,Kenneth Cisneros,checkout
09:32,Deborah Hogan,fruit
09:32,Mrs. Jennifer Pena,checkout
09:32,Anthony Cohen,dairy
09:32,Joshua Salazar,entrance
09:32,Stephanie Murray,entrance
09:33,Diana Hill,drinks
09:33,Michael Hooper,dairy
09:33,Deborah Hogan,fruit
09:33,Anthony Cohen,dairy
09:33,Joshua Salazar,dairy
09:33,Stephanie Murray,fruit
09:33,Tabitha Clay,entrance
09:33,Mark Tyler,entrance
09:34,Diana Hill,drinks
09:34,Michael Hooper,dairy
09:34,Deborah Hogan,spices
09:34,Anthony Cohen,dairy
09:34,Joshua Salazar,dairy
09:34,Stephanie Murray,fruit
09:34,Tabitha Clay,dairy
09:34,Mark Tyler,drinks
09:34,Amanda Young,entrance
09:35,Diana Hill,drinks
09:35,Michael Hooper,dairy
09:35,Deborah Hogan,dairy
09:35,Anthony Cohen,dairy
09:35,Joshua Salazar,dairy
09:35,Stephanie Murray,fruit
09:35,Tabitha Clay,dairy
09:35,Mark Tyler,drinks
09:35,Amanda Young,spices
09:35,David Russell,entrance
09:36,Diana Hill,checkout
09:36,Michael Hooper,dairy
09:36,Deborah Hogan,dairy
09:36,Anthony Cohen,dairy
09:36,Joshua Salazar,dairy
09:36,Stephanie Murray,fruit
09:36,Tabitha Clay,checkout
09:36,Mark Tyler,drinks
09:36,Amanda Young,drinks
09:36,David Russell,drinks
09:37,Michael Hooper,dairy
09:37,Deborah Hogan,dairy
09:37,Anthony Cohen,dairy
09:37,Joshua Salazar,drinks
09:37,Stephanie Murray,fruit
09:37,Mark Tyler,drinks
09:37,Amanda Young,checkout
09:37,David Russell,fruit
09:38,Michael Hooper,dairy
09:38,Deborah Hogan,dairy
09:38,Anthony Cohen,checkout
09:38,Joshua Salazar,checkout
09:38,Stephanie Murray,fruit
09:38,Mark Tyler,dairy
09:38,David Russell,fruit
09:39,Michael Hooper,checkout
09:39,Deborah Hogan,dairy
09:39,Stephanie Murray,dairy
09:39,Mark Tyler,checkout
09:39,David Russell,fruit
09:40,Deborah Hogan,dairy
09:40,Stephanie Murray,dairy
09:40,David Russell,fruit
09:41,Deborah Hogan,dairy
09:41,Stephanie Murray,dairy
09:41,David Russell,dairy
09:41,Scott Mills,entrance
09:41,Travis Mosley,entrance
09:42,Deborah Hogan,dairy
09:42,Stephanie Murray,dairy
09:42,David Russell,checkout
09:42,Scott Mills,drinks
09:42,Travis Mosley,spices
09:43,Deborah Hogan,spices
09:43,Stephanie Murray,dairy
09:43,Scott Mills,drinks
09:43,Travis Mosley,dairy
09:43,Debbie Alvarez,entrance
09:43,Patrick White,entrance
09:44,Deborah Hogan,checkout
09:44,Stephanie Murray,dairy
09:44,Scott Mills,checkout
09:44,Travis Mosley,dairy
09:44,Debbie Alvarez,fruit
09:44,Patrick White,fruit
09:44,Karen Erickson,entrance
09:45,Stephanie Murray,fruit
09:45,Travis Mosley,dairy
09:45,Debbie Alvarez,dairy
09:45,Patrick White,checkout
09:45,Karen Erickson,dairy
09:45,Gina Guerrero,entrance
09:46,Stephanie Murray,fruit
09:46,Travis Mosley,dairy
09:46,Debbie Alvarez,fruit
09:46,Karen Erickson,dairy
09:46,Gina Guerrero,dairy
09:47,Stephanie Murray,fruit
09:47,Travis Mosley,dairy
09:47,Debbie Alvarez,checkout
09:47,Karen Erickson,spices
09:47,Gina Guerrero,dairy
09:47,Traci Stark,entrance
09:47,Thomas Davis,entrance
09:48,Stephanie Murray,fruit
09:48,Travis Mosley,dairy
09:48,Karen Erickson,spices
09:48,Gina Guerrero,checkout
09:48,Traci Stark,drinks
09:48,Thomas Davis,fruit
09:48,David Castillo,entrance
09:49,Stephanie Murray,fruit
09:49,Travis Mosley,checkout
09:49,Karen Erickson,spices
09:49,Traci Stark,fruit
09:49,Thomas Davis,checkout
09:49,David Castillo,drinks
09:50,Stephanie Murray,checkout
09:50,Karen Erickson,spices
09:50,Traci Stark,fruit
09:50,David Castillo,drinks
09:50,Travis Archer,entrance
09:50,Lee Wise,entrance
09:51,Karen Erickson,spices
09:51,Traci Stark,fruit
09:51,David Castillo,dairy
09:51,Travis Archer,dairy
09:51,Lee Wise,drinks
09:51,Gabrielle Randolph,entrance
09:52,Karen Erickson,dairy
09:52,Traci Stark,fruit
09:52,David Castillo,dairy
09:52,Travis Archer,dairy
09:52,Lee Wise,checkout
09:52,Gabrielle Randolph,dairy
09:52,Vanessa Goodman,entrance
09:53,Karen Erickson,dairy
09:53,Traci Stark,checkout
09:53,David Castillo,dairy
09:53,Travis Archer,dairy
09:53,Gabrielle Randolph,dairy
09:53,Vanessa Goodman,spices
09:54,Karen Erickson,checkout
09:54,David Castillo,dairy
09:54,Travis Archer,dairy
09:54,Gabrielle Randolph,dairy
09:54,Vanessa Goodman,spices
09:54,Douglas Schmitt,entrance
09:54,Derrick Reese,entrance
09:55,David Castillo,checkout
09:55,Travis Archer,fruit
09:55,Gabrielle Randolph,dairy
09:55,Vanessa Goodman,spices
09:55,Douglas Schmitt,dairy
09:55,Derrick Reese,fruit
09:56,Travis Archer,fruit
09:56,Gabrielle Randolph,dairy
09:56,Vanessa Goodman,drinks
09:56,Douglas Schmitt,dairy
09:56,Derrick Reese,dairy
09:57,Travis Archer,fruit
09:57,Gabrielle Randolph,dairy
09:57,Vanessa Goodman,checkout
09:57,Douglas Schmitt,dairy
09:57,Derrick Reese,dairy
09:57,Roberta Phillips,entrance
09:58,Travis Archer,dairy
09:58,Gabrielle Randolph,dairy
09:58,Douglas Schmitt,fruit
09:58,Derrick Reese,dairy
09:58,Roberta Phillips,dairy
09:58,Kendra Jackson,entrance
09:59,Travis Archer,dairy
09:59,Gabrielle Randolph,dairy
09:59,Douglas Schmitt,checkout
09:59,Derrick Reese,checkout
09:59,Roberta Phillips,dairy
09:59,Kendra Jackson,fruit
10:00,Travis Archer,dairy
10:00,Gabrielle Randolph,dairy
10:00,Roberta Phillips,dairy
10:00,Kendra Jackson,fruit
10:00,Andrew Meyer,entrance
10:00,Dustin Jackson,entrance
10:01,Travis Archer,dairy
10:01,Gabrielle Randolph,dairy
10:01,Roberta Phillips,dairy
10:01,Kendra Jackson,checkout
10:01,Andrew Meyer,spices
10:01,Dustin Jackson,fruit
10:02,Travis Archer,dairy
10:02,Gabrielle Randolph,drinks
10:02,Roberta Phillips,checkout
10:02,Andrew Meyer,spices
10:02,Dustin Jackson,checkout
10:02,Michael Williamson,entrance
10:02,Ross Anderson,entrance
10:03,Travis Archer,dairy
10:03,Gabrielle Randolph,drinks
10:03,Andrew Meyer,spices
10:03,Michael Williamson,dairy
10:03,Ross Anderson,fruit
10:04,Travis Archer,dairy
10:04,Gabrielle Randolph,drinks
10:04,Andrew Meyer,spices
10:04,Michael Williamson,dairy
10:04,Ross Anderson,fruit
10:04,David Hill,entrance
10:05,Travis Archer,spices
10:05,Gabrielle Randolph,checkout
10:05,Andrew Meyer,drinks
10:05,Michael Williamson,dairy
10:05,Ross Anderson,fruit
10:05,David Hill,fruit
10:05,Denise Aguirre,entrance
10:05,Patrick Hayes,entrance
10:06,Travis Archer,spices
10:06,Andrew Meyer,drinks
10:06,Michael Williamson,dairy
10:06,Ross Anderson,checkout
10:06,David Hill,fruit
10:06,Denise Aguirre,fruit
10:06,Patrick Hayes,dairy
10:06,Emily Davila,entrance
10:06,Laurie Mullins,entrance
10:07,Travis Archer,spices
10:07,Andrew Meyer,drinks
10:07,Michael Williamson,spices
10:07,David Hill,spices
10:07,Denise Aguirre,checkout
10:07,Patrick Hayes,dairy
10:07,Emily Davila,dairy
10:07,Laurie Mullins,drinks
10:07,Sarah Smith,entrance
10:08,Travis Archer,spices
10:08,Andrew Meyer,checkout
10:08,Michael Williamson,spices
10:08,David Hill,spices
10:08,Patrick Hayes,drinks
10:08,Emily Davila,dairy
10:08,Laurie Mullins,drinks
10:08,Sarah Smith,fruit
10:08,Shawn Roberts,entrance
10:09,Travis Archer,dairy
10:09,Michael Williamson,dairy
10:09,David Hill,spices
10:09,Patrick Hayes,drinks
10:09,Emily Davila,fruit
10:09,Laurie Mullins,checkout
10:09,Sarah Smith,fruit
10:09,Shawn Roberts,fruit
10:09,Chelsea Holmes,entrance
10:09,William Miller,entrance
10:10,Travis Archer,dairy
10:10,Michael Williamson,checkout
10:10,David Hill,drinks
10:10,Patrick Hayes,drinks
10:10,Emily Davila,fruit
10:10,Sarah Smith,fruit
10:10,Shawn Roberts,fruit
10:10,Chelsea Holmes,fruit
10:10,William Miller,fruit
10:10,Deborah Santiago,entrance
10:10,Andrew Cole,entrance
10:11,Travis Archer,dairy
10:11,David Hill,drinks
10:11,Patrick Hayes,drinks
10:11,Emily Davila,fruit
10:11,Sarah Smith,fruit
10:11,Shawn Roberts,fruit
10:11,Chelsea Holmes,fruit
10:11,William Miller,fruit
10:11,Deborah Santiago,dairy
10:11,Andrew Cole,dairy
10:11,Sarah Daniel,entrance
10:11,Kyle Dixon,entrance
10:12,Travis Archer,dairy
10:12,David Hill,drinks
10:12,Patrick Hayes,checkout
10:12,Emily Davila,fruit
10:12,Sarah Smith,fruit
10:12,Shawn Roberts,drinks
10:12,Chelsea Holmes,fruit
10:12,William Miller,dairy
10:12,Deborah Santiago,dairy
10:12,Andrew Cole,dairy
